Date,Time,Open,High,Low,Close,Volume
08/10/2014,04:00:00,586.01,587.2,583.31,584.65,225.84
08/10/2014,08:00:00,584.42,594.0,584.4,593.1,609.62
08/10/2014,12:00:00,593.78,594.49,588.5,589.76,351.4
08/10/2014,16:00:00,589.77,590.0,588.4,588.61,157.3
08/10/2014,20:00:00,589.74,589.74,584.73,588.61,253.22
08/11/2014,00:00:00,587.97,588.7,585.01,587.28,218.71
08/11/2014,04:00:00,587.27,587.27,585.0,587.0,201.78
08/11/2014,08:00:00,585.99,587.31,584.9,585.91,184.62
08/11/2014,12:00:00,587.0,588.1,585.0,585.11,180.53
08/11/2014,16:00:00,585.5,587.24,567.02,575.35,5546.0
08/11/2014,20:00:00,575.43,576.69,569.1,572.51,1578.53
08/12/2014,00:00:00,573.32,574.4,565.89,571.02,1124.6
08/12/2014,04:00:00,567.6,578.8,566.48,571.1,2227.16
08/12/2014,08:00:00,571.22,571.85,562.51,566.0,2035.73
08/12/2014,12:00:00,566.73,568.9,565.0,565.4,451.48
08/12/2014,16:00:00,565.4,572.2,564.0,569.9,701.93
08/12/2014,20:00:00,569.35,569.99,563.05,569.54,588.1
08/13/2014,00:00:00,569.52,571.4,565.0,565.97,278.14
08/13/2014,04:00:00,565.95,566.63,555.0,555.72,3026.12
08/13/2014,08:00:00,555.72,561.16,545.25,546.61,3573.02
08/13/2014,12:00:00,546.71,550.0,525.0,537.0,7946.85
08/13/2014,16:00:00,537.2,549.8,533.54,544.33,2465.72
08/13/2014,20:00:00,544.78,547.3,540.01,547.3,1001.93
08/14/2014,00:00:00,546.25,546.5,533.01,536.08,1739.42
08/14/2014,04:00:00,535.94,536.0,461.01,461.01,11561.9
08/14/2014,08:00:00,481.47619,518.0,451.0,510.29,15407.61
08/14/2014,12:00:00,510.75,511.88,494.0,504.05,5114.83
08/14/2014,16:00:00,504.05,520.0,502.33,512.67,3926.01
08/14/2014,20:00:00,512.67,515.0,500.92,510.98,3303.94
08/15/2014,00:00:00,509.99,519.5,507.2,512.4,1773.26
08/15/2014,04:00:00,512.67,517.77,508.83,515.75,1214.16
08/15/2014,08:00:00,515.64,515.75,502.0,506.05,1632.0
08/15/2014,12:00:00,505.5,513.85,500.0,502.27,2675.17
08/15/2014,16:00:00,501.76,502.93,478.0,494.09,12122.99
08/15/2014,20:00:00,494.3,504.0,493.21,496.39,2047.65
08/16/2014,00:00:00,496.39,498.16,484.5,489.0,2514.2
08/16/2014,04:00:00,488.67,496.0,486.25,492.01,1288.06
08/16/2014,08:00:00,491.17,515.23,485.22,500.0,3915.47
08/16/2014,12:00:00,500.08,513.0,500.0,506.79,3300.82
08/16/2014,16:00:00,506.28,514.0,503.16,510.0,1312.07
08/16/2014,20:00:00,509.9,523.11,509.16,519.01,3752.55
08/17/2014,00:00:00,519.54,522.43,514.1,518.4,1441.71
08/17/2014,04:00:00,518.41,519.62,507.8,510.6,2126.77
08/17/2014,08:00:00,510.99,515.88,495.4,495.6,3419.03
08/17/2014,12:00:00,495.76,502.0,491.53,496.98,2500.02
08/17/2014,16:00:00,496.84,499.0,491.0,492.0,1587.83
08/17/2014,20:00:00,491.9,509.0,484.82,497.4,3561.62
08/18/2014,00:00:00,497.57,512.3,489.1,493.49,3600.39
08/18/2014,04:00:00,493.1,497.47,484.6,491.68,1842.59
08/18/2014,08:00:00,491.68,493.0,460.0,465.0,12331.48
08/18/2014,12:00:00,465.02,474.0,443.0,469.0,14171.81
08/18/2014,16:00:00,468.89,469.0,457.5,461.0,3134.61
08/18/2014,20:00:00,461.32,470.0,448.01,467.04,5686.42
08/19/2014,00:00:00,467.95,467.95,462.9,462.9,3333.04
08/19/2014,04:00:00,462.97,485.0,462.9,473.88,8242.87
08/19/2014,08:00:00,474.1,487.0,471.11,476.59,2996.03
08/19/2014,12:00:00,476.44,483.8,468.8,472.53,3883.07
08/19/2014,16:00:00,473.79,492.61,472.62,489.21,4096.54
08/19/2014,20:00:00,489.89,490.0,474.2,487.0,2427.09
08/20/2014,00:00:00,487.24,488.99,469.0,474.7,2812.16
08/20/2014,04:00:00,474.74,475.98,464.0,470.01,3276.97
08/20/2014,08:00:00,470.0,479.99,469.0,479.99,1396.77
08/20/2014,12:00:00,479.88,508.88,477.0,504.2,12233.84
08/20/2014,16:00:00,504.2,521.89,499.45,516.77,6413.77
08/20/2014,20:00:00,516.8,520.95,507.0,511.0,4051.1
08/21/2014,00:00:00,510.61,534.89,510.6,520.3,6060.94
08/21/2014,04:00:00,520.28,529.78,511.1,521.0,4431.63
08/21/2014,08:00:00,521.0,524.3,514.14,520.33,2023.24
08/21/2014,12:00:00,518.9,529.0,518.0,520.33,2259.79
08/21/2014,16:00:00,520.67,525.48,517.0,522.31,1205.11
08/21/2014,20:00:00,522.31,524.0,515.51,517.47,2038.84
08/22/2014,00:00:00,518.24,520.76,507.51,510.89,3366.39
08/22/2014,04:00:00,510.89,514.49,503.7,507.4,3033.37
08/22/2014,08:00:00,507.73,515.99,505.0,507.99,1106.95
08/22/2014,12:00:00,507.99,525.0,507.99,523.87,2107.66
08/22/2014,16:00:00,523.87,523.88,513.18,514.21,1450.54
08/22/2014,20:00:00,514.93,519.2,513.51,514.13,525.8
08/23/2014,00:00:00,514.42,515.58,503.82,507.8,1597.38
08/23/2014,04:00:00,507.74,509.69,505.32,506.85,702.33
08/23/2014,08:00:00,506.83,508.0,495.52,507.0,3441.26
08/23/2014,12:00:00,506.95,508.5,501.56,503.4,500.26
08/23/2014,16:00:00,503.31,505.89,493.52,496.85,2058.2
08/23/2014,20:00:00,494.63,502.89,491.52,499.5,1762.61
08/24/2014,00:00:00,498.85,510.7,495.71,504.0,1245.32
08/24/2014,04:00:00,502.81,507.97,500.0,503.19,337.79
08/24/2014,08:00:00,503.2,503.97,497.6,503.0,746.51
08/24/2014,12:00:00,502.58,506.82,502.58,503.1,406.59
08/24/2014,16:00:00,503.1,517.7,503.1,509.94,2364.17
08/24/2014,20:00:00,509.68,514.84,508.88,510.82,527.03
08/25/2014,00:00:00,511.41,511.41,506.23,507.1,1176.47
08/25/2014,04:00:00,506.66,508.71,497.55,498.71,1474.25
08/25/2014,08:00:00,498.29,510.0,497.55,501.05,1191.15
08/25/2014,12:00:00,500.57,506.05,499.0,501.59,1805.4
08/25/2014,16:00:00,501.79,503.83,498.9,500.14,1000.8
08/25/2014,20:00:00,501.4,504.79,497.97,501.76,673.99
08/26/2014,00:00:00,501.49,506.11,500.8,504.8,572.47
08/26/2014,04:00:00,504.03,506.79,499.89,501.59,1240.71
08/26/2014,08:00:00,501.24,508.8,497.75,506.72,2621.57
08/26/2014,12:00:00,506.99,517.47,505.0,511.3,3447.22
08/26/2014,16:00:00,511.31,512.37,506.0,509.18,1993.26
08/26/2014,20:00:00,509.0,513.72,502.25,513.34,1381.93
08/27/2014,00:00:00,512.3,514.47,510.2,513.17,561.57
08/27/2014,04:00:00,513.17,522.8,512.21,517.24,2809.98
08/27/2014,08:00:00,518.08,519.6,514.1,514.1,808.38
08/27/2014,12:00:00,514.1,516.19,511.35,514.0,1344.03
08/27/2014,16:00:00,513.99,514.0,511.33,512.96,449.91
08/27/2014,20:00:00,512.97,514.96,508.1,508.35,1732.91
08/28/2014,00:00:00,508.3,514.0,508.0,512.98,1196.13
08/28/2014,04:00:00,512.98,514.77,510.03,511.49,591.89
08/28/2014,08:00:00,511.52,512.9,505.0,505.12,1009.1
08/28/2014,12:00:00,505.12,509.0,505.0,505.99,488.46
08/28/2014,16:00:00,505.98,511.0,505.98,509.92,716.11
08/28/2014,20:00:00,509.92,510.0,503.86,505.87,1015.23
08/29/2014,00:00:00,505.87,505.94,504.36,504.83,308.23
08/29/2014,04:00:00,504.83,505.66,502.53,502.69,487.09
08/29/2014,08:00:00,502.69,504.54,498.8,503.98,779.85
08/29/2014,12:00:00,503.65,513.99,503.31,509.4,3045.42
08/29/2014,16:00:00,509.4,512.0,507.07,508.32,371.87
08/29/2014,20:00:00,508.12,509.15,507.02,508.52,138.48
08/30/2014,00:00:00,508.34,508.37,503.96,505.4,534.22
08/30/2014,04:00:00,504.02,504.02,495.5,497.68,2393.5
08/30/2014,08:00:00,497.8,502.01,497.01,502.0,274.4
08/30/2014,12:00:00,501.99,502.0,497.7,499.97,426.07
08/30/2014,16:00:00,499.35,501.98,498.61,501.0,197.25
08/30/2014,20:00:00,500.01,500.9,496.47,499.15,365.49
08/31/2014,00:00:00,499.08,500.27,499.01,500.27,270.17
08/31/2014,04:00:00,500.27,500.27,488.7,488.7,3008.52
08/31/2014,08:00:00,488.69,492.8,483.0,489.91,3519.52
08/31/2014,12:00:00,489.95,493.0,473.4,480.3,3899.99
08/31/2014,16:00:00,480.49,482.34,471.65,475.22,3233.05
08/31/2014,20:00:00,475.79,481.0,475.12,477.81,1336.59
09/01/2014,00:00:00,477.84,481.0,472.6,473.1,1827.99
09/01/2014,04:00:00,473.61,479.0,471.01,476.61,1387.51
09/01/2014,08:00:00,477.38,484.89,477.38,480.67,1724.86
09/01/2014,12:00:00,479.99,484.9,476.57,482.91,1630.28
09/01/2014,16:00:00,481.66,482.96,478.44,481.14,545.66
09/01/2014,20:00:00,481.14,482.96,472.5,472.6,1095.61
09/02/2014,00:00:00,472.97,482.82,471.06,478.34,1261.0
09/02/2014,04:00:00,478.37,482.0,468.82,470.08,1996.33
09/02/2014,08:00:00,470.09,479.8,469.01,476.5,3100.46
09/02/2014,12:00:00,476.89,478.98,475.0,478.98,546.34
09/02/2014,16:00:00,478.92,484.0,474.62,476.41,1836.01
09/02/2014,20:00:00,476.41,479.6,473.86,475.45,1306.08
09/03/2014,00:00:00,475.46,479.9,474.04,476.0,529.44
09/03/2014,04:00:00,476.0,479.39,474.01,475.3,373.17
09/03/2014,08:00:00,475.3,476.58,473.2,475.1,340.36
09/03/2014,12:00:00,475.73,479.36,474.2,476.64,962.84
09/03/2014,16:00:00,476.7,478.45,473.2,474.79,453.86
09/03/2014,20:00:00,474.51,478.3,472.99,474.14,722.52
09/04/2014,00:00:00,474.14,475.5,473.52,475.5,93.73
09/04/2014,04:00:00,475.5,479.21,473.1,477.86,489.92
09/04/2014,08:00:00,477.62,479.4,475.93,478.0,531.36
09/04/2014,12:00:00,477.81,497.24,476.91,492.6,6221.63
09/04/2014,16:00:00,492.79,494.0,487.51,488.12,1744.07
09/04/2014,20:00:00,488.51,494.89,488.08,489.68,996.82
09/05/2014,00:00:00,489.69,491.42,485.3,486.7,1900.7
09/05/2014,04:00:00,486.91,490.7,486.82,488.2,293.19
09/05/2014,08:00:00,488.21,489.69,486.73,487.0,222.82
09/05/2014,12:00:00,487.0,488.91,485.11,485.64,489.07
09/05/2014,16:00:00,485.64,487.6,481.5,481.84,1333.68
09/05/2014,20:00:00,482.18,483.68,478.1,481.9,931.56
09/06/2014,00:00:00,480.62,484.17,480.1,483.0,425.29
09/06/2014,04:00:00,483.0,483.94,481.12,481.5,130.36
09/06/2014,08:00:00,481.3,486.0,481.0,483.64,301.46
09/06/2014,12:00:00,483.64,486.9,482.05,485.0,518.03
09/06/2014,16:00:00,484.82,486.9,484.5,485.1,329.01
09/06/2014,20:00:00,485.1,485.5,482.5,482.61,191.62
09/07/2014,00:00:00,483.08,484.12,482.14,483.19,216.06
09/07/2014,04:00:00,483.06,487.1,482.2,486.9,263.28
09/07/2014,08:00:00,486.93,487.08,483.51,485.69,180.93
09/07/2014,12:00:00,485.7,485.7,482.9,483.5,345.51
09/07/2014,16:00:00,483.42,484.67,482.91,483.62,204.6
09/07/2014,20:00:00,483.88,484.54,479.88,479.88,868.82
09/08/2014,00:00:00,479.88,480.9,466.12,473.0,3656.2
09/08/2014,04:00:00,473.08,474.77,465.69,469.37,2150.94
09/08/2014,08:00:00,469.81,471.49,464.22,464.51,1639.79
09/08/2014,12:00:00,464.88,477.9,464.53,475.25,2730.93
09/08/2014,16:00:00,475.32,479.98,468.01,472.22,4975.79
09/08/2014,20:00:00,472.19,473.99,469.0,471.1,702.22
09/09/2014,00:00:00,471.16,472.0,463.3,466.55,1397.88
09/09/2014,04:00:00,467.36,467.67,463.22,466.84,897.12
09/09/2014,08:00:00,466.58,468.91,463.9,468.91,1169.64
09/09/2014,12:00:00,468.91,473.0,463.0,467.33,1894.37
09/09/2014,16:00:00,467.62,474.3,466.39,471.99,1070.01
09/09/2014,20:00:00,471.99,479.7,470.72,473.06,2947.82
09/10/2014,00:00:00,473.09,482.0,472.0,476.25,2414.69
09/10/2014,04:00:00,476.25,479.0,476.0,477.3,468.08
09/10/2014,08:00:00,477.45,484.0,477.0,482.0,927.28
09/10/2014,12:00:00,482.27,489.99,481.22,484.39,2382.85
09/10/2014,16:00:00,484.4,487.6,480.31,482.5,1360.68
09/10/2014,20:00:00,482.5,484.73,476.41,478.12,1327.29
09/11/2014,00:00:00,478.1,480.6,477.03,479.65,973.94
09/11/2014,04:00:00,479.52,480.6,473.2,475.0,1656.94
09/11/2014,08:00:00,474.8,476.39,473.22,474.89,412.92
09/11/2014,12:00:00,475.0,478.9,473.23,476.48,556.99
09/11/2014,16:00:00,476.8,478.2,472.2,474.47,1209.73
09/11/2014,20:00:00,476.0,478.29,474.76,477.38,302.76
09/12/2014,00:00:00,477.04,477.98,473.89,474.54,294.23
09/12/2014,04:00:00,474.98,477.64,474.5,475.0,184.3
09/12/2014,08:00:00,475.0,475.01,467.0,473.02,1748.86
09/12/2014,12:00:00,473.37,474.35,470.4,473.51,760.81
09/12/2014,16:00:00,473.96,474.16,472.76,473.08,208.32
09/12/2014,20:00:00,473.73,474.37,472.84,474.37,262.08
09/13/2014,00:00:00,474.34,475.0,472.86,473.31,586.0
09/13/2014,04:00:00,473.5,482.0,473.15,476.52,4549.98
09/13/2014,08:00:00,476.52,483.93,476.26,479.28,1098.59
09/13/2014,12:00:00,479.28,483.8,478.0,478.83,1254.27
09/13/2014,16:00:00,478.12,481.86,478.1,479.23,376.12
09/13/2014,20:00:00,480.35,480.49,477.8,478.69,115.83
09/14/2014,00:00:00,478.69,480.35,476.99,477.0,393.41
09/14/2014,04:00:00,477.01,480.82,476.99,477.34,286.06
09/14/2014,08:00:00,477.43,480.85,475.33,479.51,540.7
09/14/2014,12:00:00,480.31,481.56,478.15,480.72,390.91
09/14/2014,16:00:00,480.42,480.69,477.4,480.0,1100.19
09/14/2014,20:00:00,480.1,480.1,475.72,476.5,411.26
09/15/2014,00:00:00,477.12,477.97,476.5,476.89,167.95
09/15/2014,04:00:00,476.9,480.0,476.65,477.82,209.88
09/15/2014,08:00:00,477.73,480.18,475.13,477.61,2402.48
09/15/2014,12:00:00,477.64,480.3,475.0,476.98,1875.88
09/15/2014,16:00:00,476.65,478.78,476.03,476.03,282.08
09/15/2014,20:00:00,476.04,477.8,474.77,474.77,625.93
09/16/2014,00:00:00,474.77,475.5,470.33,472.95,1489.18
09/16/2014,04:00:00,473.08,474.09,471.75,472.3,191.61
09/16/2014,08:00:00,472.3,473.97,470.4,472.0,600.32
09/16/2014,12:00:00,472.0,473.9,468.51,468.7,599.52
09/16/2014,16:00:00,468.7,471.4,467.4,468.0,927.99
09/16/2014,20:00:00,467.9,469.25,462.11,466.5,2021.8
09/17/2014,00:00:00,466.65,467.75,465.68,466.0,389.16
09/17/2014,04:00:00,466.0,467.0,462.01,462.1,921.61
09/17/2014,08:00:00,462.13,465.0,461.34,461.34,404.19
09/17/2014,12:00:00,461.33,463.63,454.44,459.23,3304.8
09/17/2014,16:00:00,459.22,459.77,451.6,453.0,2982.89
09/17/2014,20:00:00,453.0,459.0,451.66,458.3,2013.14
09/18/2014,00:00:00,457.8,458.3,450.43,454.29,1782.13
09/18/2014,04:00:00,454.25,455.95,452.7,453.9,617.65
09/18/2014,08:00:00,453.89,455.95,445.21,445.5,1979.61
09/18/2014,12:00:00,445.51,446.18,433.0,435.5,7842.8
